Price,FlightNumber,Date of Departure,Date of Arrival,Available seats,Arrival Airport code,Arrival Airport name,Departure Airport code,Departure Airport name,Flight Duration,Scraping date
244.99,TB 1411,2023-08-14T06:15,2023-08-14T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

149.99,TB 1413,2023-08-15T16:30,2023-08-15T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:49:53

254.99,TB 1751,2023-08-09T12:30,2023-08-09T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

244.99,TB 1753,2023-08-09T13:05,2023-08-09T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

244.99,TB 1753,2023-08-10T13:40,2023-08-10T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

294.99,TB 1751,2023-08-11T06:05,2023-08-11T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

239.99,TB 1753,2023-08-11T13:35,2023-08-11T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

299.99,TB 1751,2023-08-12T06:05,2023-08-12T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

249.99,TB 1753,2023-08-12T12:55,2023-08-12T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

239.99,TB 1753,2023-08-13T14:30,2023-08-13T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

279.99,TB 1751,2023-08-14T06:10,2023-08-14T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

219.99,TB 1753,2023-08-14T13:05,2023-08-14T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

229.99,TB 1753,2023-08-15T06:05,2023-08-15T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:50:01

264.99,TB 2161,2023-08-18T14:30,2023-08-18T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:50:09

264.99,TB 2191,2023-08-20T06:40,2023-08-20T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:50:09

229.99,TB 2191,2023-08-21T06:00,2023-08-21T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:50:09

179.99,TB 2161,2023-08-22T06:00,2023-08-22T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:50:09

264.99,TB 2251,2023-08-16T06:10,2023-08-16T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

209.99,TB 2251,2023-08-17T06:15,2023-08-17T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

264.99,TB 2251,2023-08-18T06:20,2023-08-18T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

209.99,TB 2251,2023-08-19T06:25,2023-08-19T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

209.99,TB 2253,2023-08-20T15:30,2023-08-20T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

229.99,TB 2251,2023-08-21T06:15,2023-08-21T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

194.99,TB 2251,2023-08-22T06:20,2023-08-22T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:50:18

209.99,TB 2333,2023-08-16T15:05,2023-08-16T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:50:27

299.99,TB 2341,2023-08-17T06:20,2023-08-17T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

309.99,TB 2341,2023-08-18T06:00,2023-08-18T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

209.99,TB 2341,2023-08-19T14:15,2023-08-19T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

209.99,TB 2341,2023-08-20T14:15,2023-08-20T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

259.99,TB 2341,2023-08-21T06:10,2023-08-21T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

229.99,TB 2341,2023-08-22T06:00,2023-08-22T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:50:27

179.99,TB 3511,2023-08-19T06:30,2023-08-19T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:50:34

159.99,TB 3511,2023-08-22T15:15,2023-08-22T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:50:34

254.99,TB 3581,2023-08-18T06:00,2023-08-18T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:50:43

179.99,TB 3581,2023-08-21T06:00,2023-08-21T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:50:43

274.99,TB 3581,2023-08-18T06:00,2023-08-18T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:50:51

189.99,TB 3581,2023-08-21T06:00,2023-08-21T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:50:51

199.99,TB 1941,2023-08-17T15:15,2023-08-17T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:50:59

149.99,TB 1941,2023-08-19T06:15,2023-08-19T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:50:59

149.99,TB 1941,2023-08-20T13:35,2023-08-20T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:50:59

134.99,TB 1111,2023-08-16T06:05,2023-08-16T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

129.99,TB 1113,2023-08-16T13:15,2023-08-16T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

129.99,TB 1111,2023-08-17T06:05,2023-08-17T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

129.99,TB 1111,2023-08-18T06:05,2023-08-18T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

124.99,TB 1113,2023-08-18T16:05,2023-08-18T18:50,7,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

134.99,TB 1111,2023-08-19T06:00,2023-08-19T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

194.99,TB 1111,2023-08-20T06:10,2023-08-20T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

119.99,TB 1113,2023-08-20T18:25,2023-08-20T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

134.99,TB 1111,2023-08-21T06:05,2023-08-21T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

124.99,TB 1111,2023-08-22T15:20,2023-08-22T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:51:07

139.99,TB 1331,2023-08-16T06:00,2023-08-16T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:51:16

134.99,TB 1331,2023-08-17T06:05,2023-08-17T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:51:16

134.99,TB 1331,2023-08-19T16:00,2023-08-19T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:51:16

119.99,TB 1331,2023-08-20T17:00,2023-08-20T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:51:16

104.99,TB 1331,2023-08-22T15:35,2023-08-22T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:51:16

139.99,TB 1011,2023-08-16T06:05,2023-08-16T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

134.99,TB 1011,2023-08-17T06:00,2023-08-17T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

134.99,TB 1011,2023-08-18T06:00,2023-08-18T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

144.99,TB 1013,2023-08-18T16:00,2023-08-18T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

129.99,TB 1011,2023-08-19T06:00,2023-08-19T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

129.99,TB 1011,2023-08-20T06:20,2023-08-20T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

119.99,TB 1013,2023-08-20T15:25,2023-08-20T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

224.99,TB 1011,2023-08-21T06:05,2023-08-21T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

129.99,TB 1011,2023-08-22T06:15,2023-08-22T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:51:24

154.99,TB 1411,2023-08-16T06:00,2023-08-16T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

134.99,TB 1413,2023-08-17T15:30,2023-08-17T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

219.99,TB 1411,2023-08-18T06:20,2023-08-18T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

134.99,TB 1411,2023-08-19T06:15,2023-08-19T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

134.99,TB 1413,2023-08-19T06:20,2023-08-19T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

154.99,TB 1411,2023-08-20T06:15,2023-08-20T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

219.99,TB 1411,2023-08-21T06:15,2023-08-21T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

109.99,TB 1413,2023-08-22T16:30,2023-08-22T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:51:32

209.99,TB 1751,2023-08-16T12:30,2023-08-16T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

199.99,TB 1753,2023-08-16T13:05,2023-08-16T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

194.99,TB 1753,2023-08-17T13:40,2023-08-17T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

234.99,TB 1751,2023-08-18T06:05,2023-08-18T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

189.99,TB 1753,2023-08-18T13:35,2023-08-18T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

229.99,TB 1751,2023-08-19T06:05,2023-08-19T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

194.99,TB 1753,2023-08-19T12:55,2023-08-19T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

199.99,TB 1753,2023-08-20T14:30,2023-08-20T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

234.99,TB 1751,2023-08-21T06:10,2023-08-21T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

194.99,TB 1753,2023-08-21T13:05,2023-08-21T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

189.99,TB 1753,2023-08-22T06:05,2023-08-22T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:51:40

189.99,TB 2161,2023-08-25T14:30,2023-08-25T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:51:48

184.99,TB 2191,2023-08-27T06:40,2023-08-27T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:51:48

224.99,TB 2191,2023-08-28T06:00,2023-08-28T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:51:48

194.99,TB 2161,2023-08-29T06:00,2023-08-29T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:51:48

159.99,TB 2251,2023-08-23T06:10,2023-08-23T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

159.99,TB 2251,2023-08-24T06:15,2023-08-24T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

164.99,TB 2251,2023-08-25T06:20,2023-08-25T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

159.99,TB 2251,2023-08-26T06:25,2023-08-26T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

159.99,TB 2253,2023-08-27T15:30,2023-08-27T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

199.99,TB 2251,2023-08-28T06:15,2023-08-28T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

179.99,TB 2251,2023-08-29T06:20,2023-08-29T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:51:56

159.99,TB 2333,2023-08-23T15:05,2023-08-23T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:52:04

159.99,TB 2341,2023-08-24T06:20,2023-08-24T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

159.99,TB 2341,2023-08-25T06:00,2023-08-25T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

159.99,TB 2341,2023-08-26T14:15,2023-08-26T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

159.99,TB 2341,2023-08-27T14:15,2023-08-27T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

229.99,TB 2341,2023-08-28T06:10,2023-08-28T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

259.99,TB 2341,2023-08-29T06:00,2023-08-29T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:52:04

229.99,TB 3511,2023-08-26T06:30,2023-08-26T09:15,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:52:12

199.99,TB 3511,2023-08-29T15:15,2023-08-29T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:52:12

149.99,TB 3581,2023-08-25T06:00,2023-08-25T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:52:22

149.99,TB 3581,2023-08-28T06:00,2023-08-28T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:52:22

179.99,TB 3581,2023-08-25T06:00,2023-08-25T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:52:29

179.99,TB 3581,2023-08-28T06:00,2023-08-28T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:52:29

129.99,TB 1941,2023-08-24T15:15,2023-08-24T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:52:37

129.99,TB 1941,2023-08-26T06:15,2023-08-26T08:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:52:37

129.99,TB 1941,2023-08-27T13:35,2023-08-27T15:50,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:52:37

119.99,TB 1111,2023-08-23T06:05,2023-08-23T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

124.99,TB 1113,2023-08-23T13:15,2023-08-23T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

119.99,TB 1111,2023-08-24T06:05,2023-08-24T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

124.99,TB 1111,2023-08-25T06:05,2023-08-25T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

119.99,TB 1113,2023-08-25T16:05,2023-08-25T18:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

124.99,TB 1111,2023-08-26T06:00,2023-08-26T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

124.99,TB 1111,2023-08-27T06:10,2023-08-27T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

119.99,TB 1113,2023-08-27T18:25,2023-08-27T21:10,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

119.99,TB 1111,2023-08-28T06:05,2023-08-28T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

109.99,TB 1111,2023-08-29T15:20,2023-08-29T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:52:46

109.99,TB 1331,2023-08-23T06:00,2023-08-23T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:52:54

109.99,TB 1331,2023-08-24T06:05,2023-08-24T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:52:54

109.99,TB 1331,2023-08-26T16:00,2023-08-26T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:52:54

104.99,TB 1331,2023-08-27T17:00,2023-08-27T19:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:52:54

79.99,TB 1331,2023-08-29T15:35,2023-08-29T18:20,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:52:54

119.99,TB 1011,2023-08-23T06:05,2023-08-23T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

124.99,TB 1011,2023-08-24T06:00,2023-08-24T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

129.99,TB 1011,2023-08-25T06:00,2023-08-25T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

124.99,TB 1013,2023-08-25T16:00,2023-08-25T19:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

129.99,TB 1011,2023-08-26T06:00,2023-08-26T09:05,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

124.99,TB 1011,2023-08-27T06:20,2023-08-27T09:25,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

124.99,TB 1013,2023-08-27T15:25,2023-08-27T18:30,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

169.99,TB 1011,2023-08-28T06:05,2023-08-28T09:10,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

114.99,TB 1011,2023-08-29T06:15,2023-08-29T09:20,10,AGP,Malaga,BRU,Brussel,3u 5m,2023-03-16 10:53:02

189.99,TB 1411,2023-08-23T06:00,2023-08-23T08:35,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

104.99,TB 1413,2023-08-24T15:30,2023-08-24T18:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

124.99,TB 1411,2023-08-25T06:20,2023-08-25T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

104.99,TB 1411,2023-08-26T06:15,2023-08-26T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

104.99,TB 1413,2023-08-26T06:20,2023-08-26T08:55,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

109.99,TB 1411,2023-08-27T06:15,2023-08-27T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

114.99,TB 1411,2023-08-28T06:15,2023-08-28T08:50,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

85.99,TB 1413,2023-08-29T16:30,2023-08-29T19:05,10,PMI,Palma de Mallorca,BRU,Brussel,2u 35m,2023-03-16 10:53:11

199.99,TB 1751,2023-08-23T12:30,2023-08-23T16:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

194.99,TB 1753,2023-08-23T13:05,2023-08-23T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

189.99,TB 1753,2023-08-24T13:40,2023-08-24T17:40,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

199.99,TB 1751,2023-08-25T06:05,2023-08-25T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

189.99,TB 1753,2023-08-25T13:35,2023-08-25T17:35,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

204.99,TB 1751,2023-08-26T06:05,2023-08-26T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

189.99,TB 1753,2023-08-26T12:55,2023-08-26T16:55,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

189.99,TB 1753,2023-08-27T14:30,2023-08-27T18:30,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

234.99,TB 1751,2023-08-28T06:10,2023-08-28T10:10,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

189.99,TB 1753,2023-08-28T13:05,2023-08-28T17:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

209.99,TB 1753,2023-08-29T06:05,2023-08-29T10:05,10,TFS,Tenerife,BRU,Brussel,5u 0m,2023-03-16 10:53:19

179.99,TB 2161,2023-09-01T14:30,2023-09-01T20:35,10,CFU,Corfu,BRU,Brussel,5u 5m,2023-03-16 10:53:27

219.99,TB 2191,2023-09-03T06:40,2023-09-03T10:45,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:53:27

224.99,TB 2191,2023-09-04T06:00,2023-09-04T10:05,10,CFU,Corfu,BRU,Brussel,3u 5m,2023-03-16 10:53:27

179.99,TB 2161,2023-09-05T06:00,2023-09-05T12:10,10,CFU,Corfu,BRU,Brussel,5u 10m,2023-03-16 10:53:27

179.99,TB 2251,2023-08-30T06:10,2023-08-30T11:00,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

229.99,TB 2251,2023-08-31T06:15,2023-08-31T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

179.99,TB 2251,2023-09-01T06:20,2023-09-01T11:10,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

204.99,TB 2251,2023-09-02T06:25,2023-09-02T11:15,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

179.99,TB 2253,2023-09-03T15:30,2023-09-03T20:20,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

229.99,TB 2251,2023-09-04T06:15,2023-09-04T11:05,10,HER,Kreta-Heraklion,BRU,Brussel,3u 50m,2023-03-16 10:53:35

179.99,TB 2333,2023-08-30T15:05,2023-08-30T21:25,10,RHO,Rhodos,BRU,Brussel,5u 20m,2023-03-16 10:53:44

229.99,TB 2341,2023-08-31T06:20,2023-08-31T11:20,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

259.99,TB 2341,2023-09-01T06:00,2023-09-01T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

179.99,TB 2341,2023-09-02T14:15,2023-09-02T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

179.99,TB 2341,2023-09-03T14:15,2023-09-03T19:15,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

259.99,TB 2341,2023-09-04T06:10,2023-09-04T11:10,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

179.99,TB 2341,2023-09-05T06:00,2023-09-05T11:00,10,RHO,Rhodos,BRU,Brussel,4u 0m,2023-03-16 10:53:44

289.99,TB 3511,2023-09-02T06:30,2023-09-02T09:15,9,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:53:52

159.99,TB 3511,2023-09-05T15:15,2023-09-05T18:00,10,BDS,Brindisi,BRU,Brussel,2u 45m,2023-03-16 10:53:52

149.99,TB 3581,2023-09-01T06:00,2023-09-01T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:53:59

169.99,TB 3581,2023-09-04T06:00,2023-09-04T08:35,10,NAP,Napels,BRU,Brussel,2u 35m,2023-03-16 10:53:59

199.99,TB 3581,2023-09-01T06:00,2023-09-01T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:54:08

164.99,TB 3581,2023-09-04T06:00,2023-09-04T10:20,10,PMO,Palermo,BRU,Brussel,4u 20m,2023-03-16 10:54:08

129.99,TB 1941,2023-08-31T15:15,2023-08-31T17:30,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:54:15

164.99,TB 1941,2023-09-03T14:50,2023-09-03T17:05,10,FAO,Faro,BRU,Brussel,3u 15m,2023-03-16 10:54:15

109.99,TB 1111,2023-08-30T06:05,2023-08-30T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

99.99,TB 1113,2023-08-30T13:15,2023-08-30T16:00,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

104.99,TB 1111,2023-08-31T06:05,2023-08-31T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

159.99,TB 1111,2023-09-01T06:05,2023-09-01T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

144.99,TB 1111,2023-09-02T06:00,2023-09-02T08:45,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

119.99,TB 1111,2023-09-03T06:10,2023-09-03T08:55,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

129.99,TB 1111,2023-09-04T06:05,2023-09-04T08:50,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

104.99,TB 1111,2023-09-05T15:20,2023-09-05T18:05,10,ALC,Alicante,BRU,Brussel,2u 45m,2023-03-16 10:54:24

85.99,TB 1331,2023-08-30T06:00,2023-08-30T08:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:54:33

109.99,TB 1331,2023-08-31T06:05,2023-08-31T08:50,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:54:33

159.99,TB 1331,2023-09-02T16:00,2023-09-02T18:45,10,IBZ,Ibiza,BRU,Brussel,2u 45m,2023-03-16 10:54:33

